Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
2011/2/1,11892.5,12050.75,11892.5,12040.16,11914.1112,11964.88244,12027.92162,12098.69456,12175.71998,12258.07785,12345.12901,12436.39828,12531.51586,12630.18412,12732.15733,12837.22857,12945.22065,13055.97989,13169.3714,13285.2757,13403.58608,13524.2065,13647.05001,13772.03745,13899.09635,11870.928,11820.55545,11758.60308,11689.81955,11615.86801,11537.82493,11456.46645,11372.38878,11286.06928,11197.90139,11108.21619,11017.29672,10925.38783,10832.70329,10739.43106,10645.73739,10551.76991,10457.66021,10363.5259,10269.47224,10175.59363,180.89,0.01238771,0.287722596,-0.132798635,0.329255588,-0.094821008,0.254916177
2011/2/2,12038.27,12057.91,12018.51,12041.97,12060.1461,12111.53965,12175.35153,12246.99195,12324.96149,12408.32885,12496.44702,12588.83501,12685.11848,12784.99613,12888.21927,12994.57839,13103.89417,13216.01101,13330.7924,13448.11738,13567.87792,13689.97682,13814.32607,13940.84551,14069.46181,12016.43358,11965.4436,11902.73187,11833.10524,11758.24725,11679.24757,11596.89185,11511.78361,11424.40608,11335.15748,11244.37299,11152.33909,11059.30365,10965.48304,10871.06754,10776.22544,10681.10617,10585.84295,10490.5548,10395.34829,10300.31898,143.44,0.000150319,0.005288634,-0.231972282,0.413065089,0.737627217,0.192086814
2011/2/3,12040.68,12080.54,11981.05,12062.26,12062.56048,12113.96432,12177.78897,12249.44374,12327.42889,12410.81294,12498.94874,12591.35523,12687.65797,12787.55563,12890.79943,12997.17984,13106.51751,13218.65679,13333.46116,13450.80962,13570.59414,13692.71749,13817.09163,13943.6364,14072.27845,12018.83921,11967.83902,11905.11473,11835.47416,11760.60119,11681.58569,11599.21349,11514.08821,11426.69318,11337.42672,11246.62405,11154.57173,11061.51766,10967.67827,10873.24388,10778.38278,10683.24447,10587.96218,10492.65495,10397.42939,10302.38105,143.71,0.001683522,2.84E-06,0.001880551,0.222070163,0.849355231,-0.269153047
2011/2/4,12061.73,12092.42,12025.78,12092.15,12083.64873,12135.14244,12199.07867,12270.85871,12348.98019,12432.51002,12520.79991,12613.36794,12709.83904,12809.91134,12913.33564,13019.90203,13129.43085,13241.76618,13356.77125,13474.32487,13594.3188,13716.65565,13841.24722,13968.01322,14096.88017,12039.85103,11988.76168,11925.92773,11856.16541,11781.16155,11702.00791,11619.4917,11534.21761,11446.66979,11357.24727,11266.28585,11174.0726,11080.85585,10986.85241,10892.25292,10797.22598,10701.92135,10606.47248,10510.99863,10415.60659,10320.39209,121.78,0.002474912,-0.002978505,-0.165581242,0.190434802,0.55793342,-0.486444638
2011/2/7,12092.38,12188.76,12092.3,12161.63,12114.35443,12165.97899,12230.07768,12302.04012,12380.36012,12464.10221,12552.61645,12645.41971,12742.13595,12842.46254,12946.14965,13052.98684,13162.79397,13275.41476,13390.71207,13508.56441,13628.86325,13751.51097,13876.41914,14003.50727,14132.70168,12070.44543,12019.22626,11956.23265,11886.29306,11811.0986,11731.74382,11649.01793,11563.52715,11475.75686,11386.10711,11294.91455,11202.46698,11109.01336,11014.77104,10919.93117,10824.66276,10729.11595,10633.42453,10537.70808,10442.07364,10346.61718,132.96,0.005729432,-0.271325525,0.087832193,0.147590498,-0.117540557,0.611702513
2011/2/8,12152.7,12238.79,12150.05,12233.15,12174.78404,12226.66612,12291.08456,12363.40596,12442.11664,12526.27646,12615.23223,12708.49842,12805.69711,12906.52415,13010.72848,13118.0986,13228.45348,13341.63605,13457.50849,13575.94871,13696.84764,13820.10715,13945.6384,14073.36048,14203.19935,12130.65602,12079.18135,12015.87351,11945.58504,11870.01549,11790.26487,11707.12632,11621.20909,11533.00098,11442.90403,11351.25658,11258.34786,11164.42806,11069.71564,10974.40268,10878.65905,10782.63562,10686.46687,10590.27296,10494.16147,10398.22886,126.65,0.005863566,-0.264468853,-0.048620955,0.093303344,0.147910651,0.138979055
2011/2/9,12229.29,12254.23,12188.19,12239.89,12251.51322,12303.72227,12368.5467,12441.32389,12520.53064,12605.22085,12694.73725,12788.59123,12886.40249,12987.86498,13092.72603,13200.77284,13311.82321,13425.71909,13542.32179,13661.50846,13783.16933,13907.20566,14033.52804,14162.05506,14292.71221,12207.10709,12155.30801,12091.60118,12020.86974,11944.82393,11864.5707,11780.90818,11694.44947,11605.68545,11515.02068,11422.79564,11329.30138,11234.78967,11139.48034,11043.56669,10947.21966,10850.59106,10753.81623,10657.01607,10560.29886,10463.76165,162.91,0.00055081,0.012492409,0.251770525,-0.00514635,-0.085397053,0.069187204
2011/2/10,12239.66,12239.66,12156.94,12229.29,12261.90207,12314.15539,12379.03478,12451.87369,12531.1476,12615.90962,12705.50193,12799.43549,12897.3297,12998.87823,13103.8282,13211.96662,13323.11116,13437.10362,13553.8052,13673.09293,13794.85696,13918.99847,14045.42797,14174.06398,14304.83192,12217.45828,12165.61528,12101.85443,12031.06301,11954.95271,11874.63143,11790.89797,11704.36595,11615.52666,11524.78501,11432.48176,11338.90822,11244.31637,11148.92622,11052.93124,10956.50251,10859.79197,10762.93508,10666.05284,10569.25361,10472.63454,274.44,-0.000866396,0.002018098,0.521534757,0.012467545,0.180483502,-0.196156101
2011/2/11,12227.78,12285.94,12180.48,12273.26,12250.00048,12302.20308,12367.0195,12439.78771,12518.98468,12603.66443,12693.16978,12787.01217,12884.81136,12986.26132,13091.10942,13199.14288,13310.17954,13424.06136,13540.64967,13659.82161,13781.46746,13905.48848,14031.79527,14160.30642,14290.94743,12205.59983,12153.80714,12090.10818,12019.38547,11943.34905,11863.10573,11779.45355,11693.00551,11604.25245,11513.59888,11421.38522,11327.9025,11233.40247,11138.10491,11042.2031,10945.86796,10849.2513,10752.48841,10655.70021,10558.99493,10462.46964,184.29,0.003589018,-0.00958904,-0.398222054,0.124278102,-0.367808123,0.560218883
2011/2/14,12266.83,12276.21,12235.91,12268.19,12289.12144,12341.49076,12406.51417,12479.51477,12558.96465,12643.91483,12733.70602,12827.8481,12925.95962,13027.73356,13132.91651,13241.29498,13352.68624,13466.93174,13583.89238,13703.44491,13825.47924,13949.89632,14076.60648,14205.52803,14336.58626,12244.57899,12192.62091,12128.71852,12057.76995,11981.49071,11900.99113,11817.07179,11730.34768,11641.31118,11550.36811,11457.85996,11364.0787,11269.27688,11173.67498,11077.4669,10980.82411,10883.8989,10786.827,10689.72969,10592.71559,10495.88204,146.35,-0.000413179,-0.13236189,-0.230509591,0.03444863,0.050486862,0.084866009
2011/2/15,12266.75,12267.66,12193.27,12226.64,12289.0413,12341.41027,12406.43326,12479.43338,12558.88275,12643.83238,12733.62298,12827.76444,12925.87532,13027.6486,13132.83086,13241.20862,13352.59916,13466.84392,13583.80379,13703.35554,13825.38907,13949.80535,14076.51467,14205.43539,14336.49276,12244.49914,12192.54139,12128.63942,12057.69132,11981.41257,11900.91351,11816.99473,11730.27118,11641.23526,11550.29278,11457.78524,11364.00459,11269.20338,11173.60211,11077.39466,10980.7525,10883.82792,10786.75665,10689.65998,10592.64651,10495.81359,142.58,-0.003392556,-0.731455729,-0.026097767,0.156136107,0.230528281,0.067964787
2011/2/16,12219.79,12303.16,12219.79,12288.17,12241.99596,12294.16445,12358.93852,12431.65918,12510.80439,12595.42882,12684.87568,12778.65675,12876.39203,12977.7757,13082.5553,13190.51817,13301.48227,13415.28968,13531.8018,13650.89588,13772.46224,13896.40222,14022.62647,14151.05365,14281.6093,12197.62432,12145.86548,12082.20814,12011.53164,11935.54491,11855.35402,11771.7565,11685.36495,11596.66988,11506.07554,11413.92215,11320.50051,11226.06222,11130.82693,11034.98779,10938.7156,10842.16207,10745.46241,10648.73745,10552.09537,10455.63315,146.27,0.005019833,0.442412095,0.025550983,0.192272422,-0.816859423,0.785142138
2011/2/17,12287.72,12331.31,12253.24,12318.14,12310.0494,12362.5079,12427.64205,12500.76697,12580.35215,12665.447,12755.39109,12849.6935,12947.97209,13049.91936,13155.28142,13263.84446,13375.42541,13489.86548,13607.02529,13726.78141,13849.02357,13973.65253,14100.57847,14229.71957,14361.00098,12265.4311,12213.38453,12149.37332,12078.30393,12001.89478,11921.25811,11837.19587,11750.32407,11661.13595,11570.03799,11477.37232,11383.43135,11288.46808,11192.70337,11096.33146,10999.52409,10902.43381,10805.1966,10707.93395,10610.75463,10513.75618,130.86,0.002435962,0.20273519,-0.111326179,0.232497413,0.066338625,0.272154808
2011/2/18,12318.67,12391.29,12303.23,12391.25,12341.05565,12393.64628,12458.94448,12532.25358,12612.03922,12697.34841,12787.51905,12882.05898,12980.58512,13082.78917,13188.41661,13297.2531,13409.1151,13523.84341,13641.29833,13761.35609,13883.90614,14008.84901,14136.09465,14265.56103,14397.17311,12296.32496,12244.1473,12179.97486,12108.72646,12032.12485,11951.28508,11867.0111,11779.92049,11690.50772,11599.18032,11506.28123,11412.10365,11316.90119,11220.89527,11124.28062,11027.22941,10929.89459,10832.41246,10734.90482,10637.48073,10540.23796,230.04,0.005917606,0.139082306,0.564125157,0.150003097,-0.14430426,0.338128461
2011/2/22,12389.74,12389.82,12176.31,12212.79,12412.2548,12465.14884,12530.82377,12604.55581,12684.80175,12770.60311,12861.29398,12956.37934,13055.4739,13158.26759,13264.50444,13373.96883,13486.4762,13601.86641,13719.99895,13840.74936,13964.00644,14089.67015,14217.6499,14347.86321,14480.2346,12367.26604,12314.78736,12250.24469,12178.58523,12101.54169,12020.23553,11935.47535,11847.88229,11757.95367,11666.09937,11572.66432,11477.9434,11382.19169,11285.63189,11188.45984,11090.84871,10992.95234,10894.9078,10796.83762,10698.85146,10601.04767,201.86,-0.014506815,0.516947302,-0.130678819,0.268382733,-0.26539964,0.582139248
2011/2/23,12211.81,12221.12,12063.43,12105.78,12234.00146,12286.13588,12350.86765,12423.54082,12502.63435,12587.20351,12676.59196,12770.31179,12867.98324,12969.30071,13074.01188,13181.90424,13292.79588,13406.52897,13522.965,13641.98131,13763.46828,13887.32732,14013.46915,14141.81246,14272.28285,12189.65879,12137.93376,12074.31799,12003.68764,11927.75053,11847.61201,11764.06908,11677.73395,11589.0968,11498.56163,11406.46841,11313.10778,11218.73117,11123.55807,11027.78151,10931.57219,10835.08171,10738.4452,10641.78341,10545.20444,10448.80521,213.49,-0.008800739,0.337611199,0.056015605,0.361827025,0.481912023,0.048925272
2011/2/24,12104.56,12129.62,11983.17,12068.5,12126.55656,12178.23312,12242.39638,12314.4313,12392.83019,12476.65662,12565.26002,12658.15675,12754.97041,12855.39806,12959.18961,13066.13441,13176.05214,13288.78637,13404.19981,13522.17085,13642.59087,13765.36212,13890.39611,14017.61225,14146.93679,12082.60334,12031.33257,11968.27551,11898.26548,11822.99528,11743.56057,11660.75136,11575.17446,11487.31577,11397.57572,11306.29131,11213.75062,11120.20286,11025.86562,10930.93022,10835.56586,10739.9228,10644.135,10548.32214,10452.59137,10357.03877,190.86,-0.003084272,0.019285414,-0.112049818,0.307833135,0.743917803,-0.082506527
2011/2/25,12060.93,12151.03,12060.93,12130.45,12082.84728,12134.33757,12198.26956,12270.04483,12348.16114,12431.68543,12519.96946,12612.53136,12708.99606,12809.06172,12912.47916,13019.03848,13128.56003,13240.88791,13355.88535,13473.43118,13593.41715,13715.74588,13840.32919,13967.08679,14095.94519,12039.05248,11987.96652,11925.13674,11855.37905,11780.38016,11701.23177,11618.72103,11533.45259,11445.91058,11356.49399,11265.53861,11173.33148,11080.12091,10986.1237,10891.53048,10796.50985,10701.21154,10605.769,10510.30148,10414.91577,10319.70758,147.54,0.005120068,0.006621722,-0.25744085,0.397417358,-0.257433616,1.331829858
2011/2/28,12130.45,12235.04,12130.15,12226.34,12152.49361,12204.28069,12268.58119,12340.77019,12419.33676,12503.34249,12592.13539,12685.23082,12782.25155,12882.894,12986.90754,13094.08108,13204.23392,13317.20927,13432.86956,13551.09293,13671.77051,13794.80435,13920.10577,14047.594,14177.19515,12108.44637,12057.06595,11993.87402,11923.71424,11848.28305,11768.67844,11685.69211,11599.93218,11511.88557,11421.95358,11330.47392,11237.7353,11143.98746,11049.44844,10954.30999,10858.74165,10762.89403,10666.90135,10570.88356,10474.94804,10379.19106,199.56,0.00787382,0.045658759,0.302015618,0.383402935,0.540336997,0.387913929
2011/3/1,12226.49,12261.38,12054.99,12058.02,12248.70814,12300.90523,12365.71481,12438.47535,12517.66395,12602.33478,12691.83068,12785.66317,12883.45204,12984.8913,13089.72834,13197.75041,13308.77535,13422.64516,13539.22116,13658.38054,13780.01355,13904.02149,14030.31495,14158.81254,14289.43978,12204.31217,12152.52495,12088.83271,12018.11746,11942.08906,11861.8542,11778.21084,11691.77193,11603.02823,11512.38422,11420.1803,11326.70744,11232.21737,11136.92987,11041.03817,10944.7132,10848.10673,10751.35405,10654.57606,10557.88099,10461.36588,183.24,-0.013862642,0.037801503,-0.085318174,0.384325548,0.375725598,0.365314998
2011/3/2,12057.34,12115.12,12018.63,12066.8,12079.25075,12130.72572,12194.63868,12266.39259,12344.48565,12427.98507,12516.24282,12608.77717,12705.21316,12805.24903,12908.63569,13015.1633,13124.65224,13236.94669,13351.9099,13469.42074,13589.371,13711.66332,13836.20955,13962.92941,14091.74945,12035.46899,11984.39823,11921.58716,11851.85023,11776.87366,11697.74884,11615.26266,11530.0196,11442.50365,11353.11367,11262.18536,11170.00567,11076.82285,10982.85362,10888.28856,10793.29621,10698.02627,10602.61213,10507.17304,10411.81572,10316.63587,147.27,0.000727881,-0.228922989,-0.218529132,0.404945921,0.267130584,0.294676449
2011/3/3,12068.01,12283.1,12068.01,12258.2,12089.94014,12141.46066,12205.43018,12277.24759,12355.40975,12438.98307,12527.31892,12619.93516,12716.45649,12816.58089,12920.05903,13026.68091,13136.26675,13248.66057,13363.72552,13481.34034,13601.39675,13723.79729,13848.45373,13975.28574,14104.21978,12046.11964,11995.00368,11932.13703,11862.33839,11787.29547,11708.10062,11625.54145,11540.22295,11452.62955,11363.16047,11272.1517,11179.89044,11086.62515,10992.57276,10897.92402,10802.84761,10707.49336,10611.99479,10516.47124,10421.02953,10325.76545,157.84,0.015737221,-0.040322949,0.069314225,0.368356343,0.263686592,0.376309164
2011/3/4,12258.88,12271.37,12079.51,12169.88,12281.15699,12333.49237,12398.47364,12471.42693,12550.82532,12635.72045,12725.45344,12819.53451,12917.58244,13019.29043,13124.40521,13232.71344,13344.03251,13458.20397,13575.08881,13694.56385,13816.51909,13940.85555,14067.48358,14196.32158,14327.29487,12236.64341,12184.719,12120.85803,12049.95544,11973.72563,11893.27822,11809.41328,11722.74537,11633.76658,11542.88244,11450.43425,11356.71377,11261.97338,11166.43344,11070.28772,10973.70756,10876.84516,10779.83617,10682.8018,10585.85056,10489.07977,166.7,-0.007231054,0.210880076,0.054613928,0.228297986,0.127703644,0.292131636
2011/3/7,12171.09,12243.44,12041.6,12090.03,12193.20746,12245.16805,12309.68397,12382.11481,12460.9446,12545.23177,12634.32215,12727.72947,12825.07525,12926.05487,13030.41689,13137.94949,13248.47136,13361.8252,13477.87299,13596.49243,13717.57431,13841.02035,13966.74156,14094.65691,14224.69225,12149.01266,12097.46009,12034.05645,11963.66162,11887.97772,11808.10642,11724.84206,11638.79481,11550.45323,11460.21994,11368.4338,11275.38448,11181.32257,11086.46682,10991.00963,10895.12111,10798.95238,10702.6381,10606.29863,10510.0417,10413.96391,176.2,-0.006582901,0.01263158,0.055423924,0.096163491,0.322392099,-0.698189559
2011/3/8,12085.87,12251.2,12072.21,12214.38,12107.8326,12159.42936,12223.49355,12295.41725,12373.69509,12457.39209,12545.85868,12638.61198,12735.27615,12835.54873,12939.18002,13045.95969,13155.70771,13268.26787,13383.50311,13501.292,13621.52608,13744.10777,13868.94869,13995.9684,14125.09326,12063.94724,12012.75564,11949.79594,11879.894,11804.74003,11725.42797,11642.74662,11557.30186,11469.57882,11379.97734,11288.83387,11196.43607,11103.03276,11008.84118,10914.05236,10818.83524,10723.33987,10627.69997,10532.03504,10436.45209,10341.04703,158.61,0.0102328,-0.077200313,-0.105171355,0.154948763,0.245454163,-0.026602118
2011/3/9,12211.16,12257.82,12156.6,12213.09,12233.35028,12285.48193,12350.21025,12422.87955,12501.96887,12586.53353,12675.91722,12769.63206,12867.29832,12968.61039,13073.31599,13181.20261,13292.08835,13405.81538,13522.24522,13641.25518,13762.73569,13886.58814,14012.72325,14141.05973,14271.52318,12189.00997,12137.28769,12073.67531,12003.04872,11927.11565,11846.9814,11763.44291,11677.11238,11588.47995,11497.94959,11405.86128,11312.50562,11218.13403,11122.96599,11027.19454,10930.99033,10834.50499,10737.87363,10641.21698,10544.64315,10448.24905,128.36,-0.000105619,-0.018329112,-0.211609543,0.201286074,0.90406001,-0.117587918
2011/3/10,12211.43,12211.43,11974.39,11984.61,12233.62077,12285.75357,12350.48332,12423.15423,12502.2453,12586.81183,12676.19749,12769.91441,12867.58283,12968.89714,13073.60505,13181.49406,13292.38225,13406.11179,13522.5442,13641.5568,13763.04,13886.89518,14013.03308,14141.3724,14271.83873,12189.27948,12137.55606,12073.94227,12003.31412,11927.37937,11847.24334,11763.70301,11677.37057,11588.73618,11498.20382,11406.11347,11312.75575,11218.38207,11123.21193,11027.43836,10931.23203,10834.74455,10738.11105,10641.45226,10544.8763,10448.48008,180.66,-0.018885001,-0.019997623,0.341777995,0.187507689,0.258211488,0.355669069
2011/3/11,11976.96,12087.01,11936.32,12044.4,11998.72469,12049.85649,12113.34338,12184.61895,12262.19139,12345.13417,12432.80356,12524.72102,12620.51412,12719.88311,12822.58054,12928.39799,13037.15703,13148.70287,13262.89968,13379.62713,13498.77775,13620.25481,13743.97075,13869.84584,13997.80711,11955.23479,11904.5045,11842.11215,11772.84013,11698.36339,11619.76604,11537.82976,11453.15497,11366.22244,11277.42838,11187.10624,11095.54107,11002.97945,10909.63666,10815.70202,10721.34293,10626.7081,10531.93005,10437.12719,10342.40557,10247.86024,143.67,0.004976495,-0.044674055,-0.229097809,0.11383387,0.673360032,-0.497861239
2011/3/14,12042.13,12042.13,11897.31,11993.16,12064.01311,12115.42314,12179.25548,12250.91888,12328.91342,12412.30751,12500.45393,12592.87155,12689.18588,12789.09557,12892.3518,12998.74503,13108.09586,13220.24865,13335.06684,13452.42944,13572.22838,13694.36643,13818.75555,13945.31556,14073.9731,12020.28658,11969.28025,11906.54841,11836.89945,11762.01746,11682.99245,11600.61033,11515.4748,11428.06924,11338.79203,11247.97843,11155.91502,11062.84975,10968.99905,10874.55329,10779.68077,10684.531,10589.23723,10493.91853,10398.6815,10303.62172,163,-0.004263334,-0.066448938,0.126231198,0.139521874,-0.226151067,0.495468019
2011/3/15,11988.69,11988.69,11696.25,11855.42,12010.476,12061.65789,12125.20695,12196.55232,12274.20074,12357.22475,12444.98,12536.98749,12632.87441,12732.34072,12835.13873,12941.05981,13049.92537,13161.58045,13275.8891,13392.73088,13511.99818,13633.59422,13757.43133,13883.42969,14011.51629,11966.94352,11916.16354,11853.71008,11784.37021,11709.82053,11631.14621,11549.12968,11464.37197,11377.35429,11288.47327,11198.06268,11106.40783,11013.75555,10920.32134,10826.29471,10731.84321,10637.11569,10542.24481,10447.34911,10352.53472,10257.89679,221.93,-0.01155134,-0.051337825,0.308611816,0.038320173,0.712222206,-0.516145491
2011/3/16,11854.2,11856.7,11555.48,11613.3,11875.74161,11926.34933,11989.18549,12059.73051,12136.50786,12218.60051,12305.37131,12396.34665,12491.1579,12589.50839,12691.1532,12795.88605,12903.53035,13013.93288,13126.95921,13242.49025,13360.4196,13480.65156,13603.09946,13727.68437,13854.33407,11832.69747,11782.48714,11720.7343,11652.17229,11578.45891,11500.66717,11419.5707,11335.7638,11249.7223,11161.83836,11072.44199,10981.81533,10890.20244,10797.81638,10704.84454,10611.45261,10517.78775,10423.98114,10330.14999,10236.39923,10142.82295,254.07,-0.020634154,0.441134187,0.135247803,0.208097821,-0.434439809,0.607476313
2011/3/17,11614.89,11800.54,11614.82,11774.59,11635.99673,11685.58279,11747.15044,11816.2713,11891.4987,11971.93407,12056.95316,12146.09191,12238.98913,12335.35415,12434.94698,12537.5655,12643.0367,12751.21045,12861.95503,12975.15375,13090.70237,13208.50711,13328.48306,13450.55287,13574.6458,11593.82156,11544.62487,11484.11868,11416.94078,11344.71551,11268.49421,11189.0349,11106.91988,11022.61537,10936.5056,10848.91395,10760.11684,10670.35341,10579.83242,10488.73748,10397.23092,10305.45695,10213.54409,10121.60717,10029.74904,9938.06186,182.26,0.013792827,0.264772245,-0.332175581,0.224199646,-0.301705748,0.421543884
2011/3/18,11777.23,11927.09,11777.23,11858.52,11798.63173,11848.91086,11911.33903,11981.42599,12057.70482,12139.26443,12225.47183,12315.85646,12410.0521,12507.76399,12608.74882,12712.80163,12819.74699,12929.43267,13041.72511,13156.506,13273.66963,13393.12092,13514.77375,13638.54973,13764.37709,11755.86709,11705.98278,11644.6309,11576.51407,11503.27931,11425.99267,11345.42277,11262.16004,11176.67721,11089.3639,11000.54799,10910.50977,10819.49173,10727.70554,10635.33737,10542.55184,10449.49515,10356.29763,10263.07573,10169.9337,10076.96502,355.05,0.007102777,0.002891144,0.666824386,0.328945928,0.087350376,0.493468763
2011/3/21,11860.11,12078.3,11860.11,12036.53,11881.66234,11932.2953,11995.16279,12065.74298,12142.55861,12224.69218,12311.50624,12402.52694,12497.38546,12595.78498,12697.48047,12802.26554,12909.9635,13020.42107,13133.50375,13249.09239,13367.08054,13487.37244,13609.88138,13734.52841,13861.24125,11838.59675,11788.36139,11726.57776,11657.98157,11584.23144,11506.40091,11425.26401,11341.41533,11255.33094,11167.40317,11077.96224,10987.2904,10895.63183,10803.19971,10710.18152,10616.74303,10523.03147,10429.17809,10335.30016,10241.50266,10147.87973,143.39,0.014899596,0.057725819,-0.906690434,0.161898967,0.219100519,0.125744142
2011/3/22,12036.37,12050.98,12002.85,12018.63,12058.24265,12109.62809,12173.42989,12245.05901,12323.01624,12406.37045,12494.4747,12586.84811,12683.11638,12782.97828,12886.18512,12992.52746,13101.82599,13213.92513,13328.6884,13445.99486,13565.73651,13687.81614,13812.14575,13938.64523,14067.24123,12014.53703,11963.55509,11900.85326,11831.23762,11756.39145,11677.40423,11595.06151,11509.96671,11422.60296,11333.36845,11242.59829,11150.57892,11057.55816,10963.75235,10869.35176,10774.52463,10679.42037,10584.17218,10488.89907,10393.70759,10298.69328,115.66,-0.001488246,-0.017755506,-0.214913338,0.238271884,0.264301308,0.210295888
2011/3/23,12018.4,12116.14,11972.61,12086.02,12040.23999,12091.54871,12155.25526,12226.77744,12304.61829,12387.84805,12475.82076,12568.05626,12664.18081,12763.89361,12866.94637,12973.12994,13082.26529,13194.19707,13308.789,13425.92033,13545.4832,13667.38057,13791.52456,13917.83518,14046.23919,11996.59962,11945.6938,11883.08558,11813.57388,11738.83945,11659.97016,11577.75038,11492.78262,11405.5493,11316.44802,11225.81337,11133.93138,11041.0495,10947.38375,10853.12409,10758.43853,10663.47626,10568.37028,10473.23941,10378.19005,10283.31759,133.94,0.005591467,-0.183469103,0.146737086,0.282310285,-0.433289878,0.800506424
2011/3/24,12087.54,12191.18,12087.54,12170.56,12109.50563,12161.10953,12225.18257,12297.1162,12375.40486,12459.11342,12547.59224,12640.35835,12737.03588,12837.32232,12940.96793,13047.76235,13157.52554,13270.10125,13385.35241,13503.15758,13623.40827,13746.0069,13870.86508,13997.90234,14127.04504,12065.61421,12014.41554,11951.44714,11881.53554,11806.37118,11727.04817,11644.35539,11558.89882,11471.16367,11381.5498,11290.39374,11197.98317,11104.56695,11010.36235,10915.56044,10820.33016,10724.8216,10629.16848,10533.49034,10437.89417,10342.47593,131.61,0.006970508,-0.320626063,-0.017548935,0.27122468,0.378450541,0.190919241
2011/3/25,12170.71,12259.79,12170.71,12220.59,12192.82677,12244.78573,12309.29964,12381.72822,12460.55555,12544.84009,12633.92769,12727.3321,12824.67483,12925.6513,13030.01006,13137.5393,13248.05772,13361.40803,13477.45219,13596.06793,13717.14603,13840.58821,13966.30549,14094.21685,14224.24813,12148.63335,12097.08239,12033.68073,11963.2881,11887.60656,11807.73775,11724.47599,11638.43143,11550.0926,11459.86213,11368.07886,11275.03245,11180.97347,11086.12068,10990.66647,10894.78095,10798.61522,10702.30395,10605.96748,10509.71356,10413.63877,129.79,0.004102313,-0.146422496,-0.013925244,0.250832986,-0.131405104,1.004402689
2011/3/28,12221.19,12272.92,12197.88,12197.88,12243.3985,12295.57297,12360.35446,12433.08346,12512.23773,12596.87185,12686.32896,12780.12078,12877.86726,12979.26254,13084.05414,13192.02938,13303.0062,13416.82664,13533.35211,13652.45983,13774.04012,13897.9943,14024.23302,14152.67491,14283.24552,12199.02178,12147.25701,12083.59238,12012.90778,11936.91234,11856.71227,11773.10517,11686.70372,11597.99849,11507.39378,11415.22982,11321.79748,11227.34837,11132.10217,11036.25205,10939.96883,10843.40424,10746.6935,10649.95746,10553.3043,10456.83104,123.07,-0.001860068,-0.328514347,-0.053164461,0.162615697,0.074947413,0.333178142
2011/3/29,12194.48,12285.41,12173.51,12279.01,12216.63997,12268.70041,12333.34031,12405.91035,12484.89164,12569.34078,12658.60238,12752.18921,12849.72206,12950.89574,13055.45831,13163.19756,13273.93184,13387.50352,13503.77432,13622.62173,13743.9363,13867.61957,13993.58238,14121.74356,14252.0288,12172.36023,12120.7086,12057.18311,11986.65299,11910.82364,11830.79885,11747.37448,11661.16187,11572.65051,11482.24381,11390.28128,11297.05315,11202.81046,11107.77243,11012.13179,10916.059,10819.70545,10723.20608,10626.68146,10530.23955,10433.97713,129.03,0.006629134,-0.048878488,0.047291636,0.263774432,0.362423597,0.162150699
2011/3/30,12280.07,12383.46,12280.07,12350.61,12302.3855,12354.81134,12419.90494,12492.98433,12572.51996,12657.56184,12747.44993,12841.69363,12939.91104,13041.79483,13147.0913,13255.58675,13367.09824,13481.46705,13598.55393,13718.23549,13840.40154,13964.95291,14091.79983,14220.86054,14352.06022,12257.79498,12205.78081,12141.80945,12070.78431,11994.42273,11913.83626,11829.82636,11743.00864,11653.87604,11562.8348,11470.22682,11376.34433,11281.44018,11185.7351,11089.42318,10992.67608,10895.64625,10798.46958,10701.26748,10604.14866,10507.2106,140.34,0.005814154,0.13702759,0.084023114,0.331352409,0.599054275,-0.146461492
2011/3/31,12350.76,12381.68,12319.01,12319.73,12373.20396,12425.93159,12491.3999,12564.89997,12644.89344,12730.42486,12820.8304,12915.6166,13014.3994,13116.86969,13222.7723,13331.89229,13444.0457,13559.07287,13676.83376,13797.20427,13920.07356,14045.34191,14172.91902,14302.72266,14434.67759,12328.35675,12276.04317,12211.70356,12140.26956,12063.46841,11982.41805,11897.92454,11810.60705,11720.96137,11629.39605,11536.25497,11441.83205,11346.38159,11250.12558,11153.25925,11055.95522,10958.36684,10860.63077,10762.86913,10665.19125,10567.69517,186.14,-0.002503412,-0.107647186,0.282431029,0.472965052,0.332025252,0.421765439
